,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.07582458108663559,0.08271217346191406,0.09824952483177185,0.10007479041814804,0.10989799350500107,0.12034642696380615,0.1224757730960846,0.14271144568920135,0.15304863452911377
