,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.34521999955177307,0.378757506608963,0.4587794542312622,0.469042032957077,0.5264109969139099,0.5887458324432373,0.6022661328315735,0.731779158115387,0.8115343451499939
