,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.16503745317459106,0.18083417415618896,0.2167261391878128,0.2209845781326294,0.24406130611896515,0.26922526955604553,0.2743017375469208,0.3244081735610962,0.35171592235565186
