,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.07880815118551254,0.08467176556587219,0.09841558337211609,0.10017656534910202,0.10981178283691406,0.12042858451604843,0.12263651937246323,0.14260566234588623,0.1521289050579071
