,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.5063479542732239,0.5574197173118591,0.6729588508605957,0.6867539286613464,0.7590091228485107,0.8366973400115967,0.8524544835090637,1.0185376405715942,1.1263813972473145
