,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.3502001166343689,0.3835013508796692,0.4631936848163605,0.4733836054801941,0.530653715133667,0.5928711891174316,0.6061664819717407,0.7352416515350342,0.8144077062606812
