,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.16760344803333282,0.18340861797332764,0.21919769048690796,0.22339606285095215,0.24645745754241943,0.27159756422042847,0.2766970694065094,0.3266269564628601,0.35378730297088623
