,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.1853325217962265,0.19993726909160614,0.2357606291770935,0.24041761457920074,0.26578834652900696,0.29365402460098267,0.29930660128593445,0.3520928621292114,0.3794284760951996
