,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.08682151138782501,0.09357918798923492,0.10945729911327362,0.11134640127420425,0.12129449844360352,0.13114896416664124,0.13307031989097595,0.15094563364982605,0.15985357761383057
