,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.22472456097602844,0.24440255761146545,0.288999080657959,0.2940956950187683,0.32168906927108765,0.35012316703796387,0.35572540760040283,0.41206812858581543,0.4445646405220032
