,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.27197909355163574,0.3029787540435791,0.37382709980010986,0.3824531137943268,0.43030744791030884,0.48316529393196106,0.49435538053512573,0.6109218597412109,0.6874039173126221
