,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.18789443373680115,0.20242410898208618,0.2382068634033203,0.2428625226020813,0.26816287636756897,0.2960311770439148,0.3016450107097626,0.35435640811920166,0.3815685212612152
