,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.08556384593248367,0.09227710962295532,0.10815346240997314,0.11007609218358994,0.12003638595342636,0.1298479288816452,0.13178402185440063,0.1496679037809372,0.1586218923330307
