,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.08010635524988174,0.08596111834049225,0.09969708323478699,0.101445272564888,0.11106407642364502,0.1216902881860733,0.12388068437576294,0.14387843012809753,0.15340062975883484
