,5.0,10.0,30.0,33.0,50.0,67.0,70.0,90.0,95.0
0,0.22219379246234894,0.24190358817577362,0.28645434975624084,0.291625052690506,0.31927070021629333,0.34766682982444763,0.3533463180065155,0.4098990857601166,0.4424978196620941
